NAME,YEAR,MONTH,DAY,PERIOD,VALUE
KELAR-TG2+0.5TV_GNL_B,2026,5,9,1,0
KELAR-TG1_GNL_X,2026,5,9,1,0
KELAR-TG1+0.5TV_GNL_X,2026,5,9,1,0
KELAR-TG1+TG2+TV_GNL_X,2026,5,9,1,0
KELAR-TG2_GNL_X,2026,5,9,1,0
KELAR-TG2+0.5TV_GNL_X,2026,5,9,1,0
KELAR-TG1_GNL_C,2026,5,9,1,0
KELAR-TG1+0.5TV_GNL_C,2026,5,9,1,0
KELAR-TG1+TG2+TV_GNL_C,2026,5,9,1,0
KELAR-TG2_GNL_C,2026,5,9,1,0
KELAR-TG2+0.5TV_GNL_C,2026,5,9,1,0
KELAR-TG1_GNL_D,2026,5,9,1,0
KELAR-TG1+0.5TV_GNL_D,2026,5,9,1,0
KELAR-TG1+TG2+TV_GNL_D,2026,5,9,1,0
KELAR-TG2_GNL_D,2026,5,9,1,0
KELAR-TG2+0.5TV_GNL_D,2026,5,9,1,0
KELAR-TG1_GNL_E,2026,5,9,1,0
KELAR-TG1+0.5TV_GNL_E,2026,5,9,1,0
KELAR-TG1+TG2+TV_GNL_E,2026,5,9,1,0
KELAR-TG2_GNL_E,2026,5,9,1,0
KELAR-TG2+0.5TV_GNL_E,2026,5,9,1,0
LA_PORTADA,2026,5,9,1,3.354543613
MANTOS_BLANCOS,2026,5,9,1,625.3355617
IE_MEJILLONES,2026,5,9,1,5311.635
MEJILLONES_3-TG_DIE,2026,5,9,1,1777.620166
MEJILLONES_3-TG_GNL_A,2026,5,9,1,0
MEJILLONES_3-TG_GNL_B,2026,5,9,1,0
MEJILLONES_3-TG_GNL_C,2026,5,9,1,0
MEJILLONES_3-TG_GNL_D,2026,5,9,1,0
MEJILLONES_3-TG_GNL_E,2026,5,9,1,0
MEJILLONES_3-TG_GNL_X,2026,5,9,1,0
MEJILLONES_3-TG_GN_A,2026,5,9,1,0
MEJILLONES_3-TG_GNL_INF,2026,5,9,1,0
MEJILLONES_3-TG+TV_DIE,2026,5,9,1,4621.760525
MEJILLONES_3-TG+TV_GNL_A,2026,5,9,1,0
MEJILLONES_3-TG+TV_GNL_B,2026,5,9,1,0
MEJILLONES_3-TG+TV_GNL_C,2026,5,9,1,0
MEJILLONES_3-TG+TV_GNL_D,2026,5,9,1,0
MEJILLONES_3-TG+TV_GNL_E,2026,5,9,1,0
MEJILLONES_3-TG+TV_GNL_X,2026,5,9,1,0
MEJILLONES_3-TG+TV_GN_A,2026,5,9,1,0
MEJILLONES_3-TG+TV_GNL_INF,2026,5,9,1,0
PAS_MEJILLONES,2026,5,9,1,0
TOCOPILLA_U16-TG_GNL_A,2026,5,9,1,0
TOCOPILLA_U16-TG_GNL_B,2026,5,9,1,0
TOCOPILLA_U16-TG_GNL_C,2026,5,9,1,0
TOCOPILLA_U16-TG_GNL_D,2026,5,9,1,0
TOCOPILLA_U16-TG_GNL_E,2026,5,9,1,0
TOCOPILLA_U16-TG_GNL_X,2026,5,9,1,0
TOCOPILLA_U16-TG_GN_A,2026,5,9,1,0
TOCOPILLA_U16-TG_GNL_INF,2026,5,9,1,0
TOCOPILLA_U16-TG+TV_DIE,2026,5,9,1,6849.778
TOCOPILLA_U16-TG+TV_GNL_A,2026,5,9,1,0
TOCOPILLA_U16-TG+TV_GNL_B,2026,5,9,1,0
TOCOPILLA_U16-TG+TV_GNL_C,2026,5,9,1,0
TOCOPILLA_U16-TG+TV_GNL_D,2026,5,9,1,0
TOCOPILLA_U16-TG+TV_GNL_E,2026,5,9,1,0
TOCOPILLA_U16-TG+TV_GNL_X,2026,5,9,1,0
TOCOPILLA_U16-TG+TV_GN_A,2026,5,9,1,0
TOCOPILLA_U16-TG+TV_GNL_INF,2026,5,9,1,0
TOCOPILLA-TG1,2026,5,9,1,86.6932343
TOCOPILLA-TG2,2026,5,9,1,86.6932343
TOCOPILLA-TG3_DIE,2026,5,9,1,7.73953
TOCOPILLA-TG3_GNL_A,2026,5,9,1,4.02
TOCOPILLA-TG3_GNL_B,2026,5,9,1,6.09864
TOCOPILLA-TG3_GNL_C,2026,5,9,1,5.035
TOCOPILLA-TG3_GNL_D,2026,5,9,1,5.605
TOCOPILLA-TG3_GNL_E,2026,5,9,1,5.388
TOCOPILLA-TG3_GNL_X,2026,5,9,1,7.064424329
TOCOPILLA-TG3_GN_A,2026,5,9,1,5.529
TOCOPILLA-TG3_GNL_INF,2026,5,9,1,4.695
COMBARBALA,2026,5,9,1,110.4875022
SAN_JAVIER_1,2026,5,9,1,31.45484771
SAN_JAVIER_2,2026,5,9,1,33.24554423
LLANOS_BLANCOS,2026,5,9,1,217.7252717
UJINA_U1_DIE,2026,5,9,1,69.51776147
UJINA_U2_DIE,2026,5,9,1,69.51776147
UJINA_U3_DIE,2026,5,9,1,69.51776147
UJINA_U4_DIE,2026,5,9,1,69.51776147
UJINA_U5_DIE,2026,5,9,1,92.82387289
UJINA_U6_DIE,2026,5,9,1,91.86202827
UJINA_U1_HFO,2026,5,9,1,688.9543751
UJINA_U2_HFO,2026,5,9,1,688.9543751
UJINA_U3_HFO,2026,5,9,1,688.9543751
UJINA_U4_HFO,2026,5,9,1,688.9543751
UJINA_U5_HFO,2026,5,9,1,915.0728415
UJINA_U6_HFO,2026,5,9,1,915.0728415
ATA_CC1_TGA_DIE,2026,5,9,1,4557.979417
ATA_CC1_TGA_GNL,2026,5,9,1,1675.556834
ATA_CC1_TGB_DIE,2026,5,9,1,4557.979417
ATA_CC1_TGB_GNL,2026,5,9,1,1675.556834
ATA_CC1_TV,2026,5,9,1,513.7793328
ATA_CC2_TGA_DIE,2026,5,9,1,4557.979417
ATA_CC2_TGA_GNL,2026,5,9,1,1675.556834
ATA_CC2_TGB_DIE,2026,5,9,1,4557.979417
ATA_CC2_TGB_GNL,2026,5,9,1,1675.556834
ATA_CC2_TV,2026,5,9,1,513.7793328
KELAR_CC_TG1_DIE,2026,5,9,1,8579.499528
KELAR_CC_TG1_GNL,2026,5,9,1,3431.94864
KELAR_CC_TG2_DIE,2026,5,9,1,8579.499528
KELAR_CC_TG2_GNL,2026,5,9,1,3431.94864
KELAR_CC_TV,2026,5,9,1,12567.528
NUEVA_RENCA_CC_GNL,2026,5,9,1,3376.68797
SANISIDRO_2_CA_DIE,2026,5,9,1,7297.364357
SANISIDRO_2_CA_GNL,2026,5,9,1,672.1217255
SANISIDRO_2_CC_DIE,2026,5,9,1,20304.25149
SANISIDRO_2_CC_GNL,2026,5,9,1,2781.832533
SANISIDRO_CA_DIE,2026,5,9,1,22139.96663
SANISIDRO_CA_GNL,2026,5,9,1,730.5918046
SANISIDRO_CC_DIE,2026,5,9,1,19794.50092
SANISIDRO_CC_GNL,2026,5,9,1,4550.978249
CANDELARIA_1_CA_GNL,2026,5,9,1,1332.31911
CANDELARIA_2_CA_GNL,2026,5,9,1,1324.05018
NEHUENCO_9B_CA_GNL,2026,5,9,1,1482.6372
MEJILLONES_3_CC_GNL,2026,5,9,1,1759.814697
MEJILLONES_3_CA_GNL,2026,5,9,1,848.0660273
TALTAL_1_CA_GNL,2026,5,9,1,1151.924668
TALTAL_2_CA_GNL,2026,5,9,1,1151.924668
TOCOPILLA_U16_CC_GNL,2026,5,9,1,2335.049867
TOCOPILLA_U16_CA_GNL,2026,5,9,1,1338.904091
TOCOPILLA_TG3_CA_GNL,2026,5,9,1,5.035
QUINTERO_1A_CA_GNL,2026,5,9,1,375.4875428
QUINTERO_1B_CA_GNL,2026,5,9,1,384.3380503
LOS_VIENTOS_CA,2026,5,9,1,455.491416
LOS_VIENTOS-CNAVIA_GNL_A,2026,5,9,1,0
LOS_VIENTOS-CNAVIA_GNL_B,2026,5,9,1,0
LOS_VIENTOS-CNAVIA_GNL_C,2026,5,9,1,0
LOS_VIENTOS_GNL_B,2026,5,9,1,0
LOS_VIENTOS_GNL_C,2026,5,9,1,0
KELAR-TG1_GN_A,2026,5,9,1,0
KELAR-TG1+0.5TV_GN_A,2026,5,9,1,0
KELAR-TG1+TG2+TV_GN_A,2026,5,9,1,0
KELAR-TG2_GN_A,2026,5,9,1,0
KELAR-TG2+0.5TV_GN_A,2026,5,9,1,0
MAITENCILLO,2026,5,9,1,3.692394211
LOS_VIENTOS_GN_A,2026,5,9,1,0
LOS_VIENTOS-CNAVIA_GN_A,2026,5,9,1,0
LOS_VIENTOS_GNL_D,2026,5,9,1,0
LOS_VIENTOS-CNAVIA_GNL_D,2026,5,9,1,0
LOS_VIENTOS_GNL_E,2026,5,9,1,0
LOS_VIENTOS-CNAVIA_GNL_E,2026,5,9,1,0
NUEVA_RENCA-FA_GNL_C,2026,5,9,1,0
NUEVA_RENCA-FA_GNL_D,2026,5,9,1,0
NUEVA_RENCA-FA_GNL_E,2026,5,9,1,0
NEHUENCO_1_TG_DIE,2026,5,9,1,0
NEHUENCO_1_TG_GNL,2026,5,9,1,3285.7668
NEHUENCO_1_TV,2026,5,9,1,7546.05
NEHUENCO_2_TG_DIE,2026,5,9,1,0
NEHUENCO_2_TG_GNL,2026,5,9,1,0
NEHUENCO_2_TV,2026,5,9,1,8913.8538
NEHUENCO_1-FA_GN_B,2026,5,9,1,0
NEHUENCO_2-TG+TV_GN_B,2026,5,9,1,0
NEHUENCO_1-TG_GN_B,2026,5,9,1,0
NEHUENCO_2-TG_GN_B,2026,5,9,1,0
NEHUENCO_1-TG+TV_GN_B,2026,5,9,1,0
NEHUENCO_9B_GN_B,2026,5,9,1,0
SAN_ISIDRO_2-TG+TV_GN_B,2026,5,9,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GN_B,2026,5,9,1,0
SAN_ISIDRO-TG+TV_GN_B,2026,5,9,1,0
SAN_ISIDRO-TG+TV-FSTVD_GN_B,2026,5,9,1,0
SAN_ISIDRO-TG_GN_B,2026,5,9,1,0
SAN_ISIDRO_2-TG_GN_B,2026,5,9,1,0
QUINTERO_1A_GN_B,2026,5,9,1,0
QUINTERO_1B_GN_B,2026,5,9,1,0
SAN_ISIDRO-FA_GN_B,2026,5,9,1,0
CANDELARIA_1_GN_B,2026,5,9,1,0
CANDELARIA_2_GN_B,2026,5,9,1,0
NUEVA_RENCA-FA_GN_B,2026,5,9,1,0
TALTAL_1_GN_B,2026,5,9,1,0
TALTAL_2_GN_B,2026,5,9,1,0
ATA-TG1A_GN_B,2026,5,9,1,0
ATA-TG1A+0.5TV1C_GN_B,2026,5,9,1,0
ATA-TG1A+TG1B+TV1C_GN_B,2026,5,9,1,0
ATA-TG1B_GN_B,2026,5,9,1,0
ATA-TG1B+0.5TV1C_GN_B,2026,5,9,1,0
ATA-TG2A_GN_B,2026,5,9,1,0
ATA-TG2A+0.5TV2C_GN_B,2026,5,9,1,0
ATA-TG2A+TG2B+TV2C_GN_B,2026,5,9,1,0
ATA-TG2B_GN_B,2026,5,9,1,0
ATA-TG2B+0.5TV2C_GN_B,2026,5,9,1,0
MEJILLONES_3-TG_GN_B,2026,5,9,1,0
MEJILLONES_3-TG+TV_GN_B,2026,5,9,1,0
TOCOPILLA_U16-TG_GN_B,2026,5,9,1,0
TOCOPILLA_U16-TG+TV_GN_B,2026,5,9,1,0
TOCOPILLA-TG3_GN_B,2026,5,9,1,0
KELAR-TG1_GN_B,2026,5,9,1,0
KELAR-TG1+0.5TV_GN_B,2026,5,9,1,0
KELAR-TG1+TG2+TV_GN_B,2026,5,9,1,0
KELAR-TG2_GN_B,2026,5,9,1,0
KELAR-TG2+0.5TV_GN_B,2026,5,9,1,0
LOS_VIENTOS_GN_B,2026,5,9,1,0
LOS_VIENTOS-CNAVIA_GN_B,2026,5,9,1,0
NEHUENCO_1-FA_GN_C,2026,5,9,1,0
NEHUENCO_2-TG+TV_GN_C,2026,5,9,1,0
NEHUENCO_1-TG_GN_C,2026,5,9,1,0
NEHUENCO_2-TG_GN_C,2026,5,9,1,0
NEHUENCO_1-TG+TV_GN_C,2026,5,9,1,0
NEHUENCO_9B_GN_C,2026,5,9,1,0
NUEVA_RENCA-TG+TV_GN_C,2026,5,9,1,0
SAN_ISIDRO_2-TG+TV_GN_C,2026,5,9,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GN_C,2026,5,9,1,0
SAN_ISIDRO-TG+TV_GN_C,2026,5,9,1,0
SAN_ISIDRO-TG+TV-FSTVD_GN_C,2026,5,9,1,0
SAN_ISIDRO-TG_GN_C,2026,5,9,1,0
SAN_ISIDRO_2-TG_GN_C,2026,5,9,1,0
QUINTERO_1A_GN_C,2026,5,9,1,0
QUINTERO_1B_GN_C,2026,5,9,1,0
SAN_ISIDRO-FA_GN_C,2026,5,9,1,0
CANDELARIA_1_GN_C,2026,5,9,1,0
CANDELARIA_2_GN_C,2026,5,9,1,0
NUEVA_RENCA-FA_GN_C,2026,5,9,1,0
TALTAL_1_GN_C,2026,5,9,1,0
TALTAL_2_GN_C,2026,5,9,1,0
ATA-TG1A_GN_C,2026,5,9,1,0
ATA-TG1A+0.5TV1C_GN_C,2026,5,9,1,0
ATA-TG1A+TG1B+TV1C_GN_C,2026,5,9,1,0
ATA-TG1B_GN_C,2026,5,9,1,0
ATA-TG1B+0.5TV1C_GN_C,2026,5,9,1,0
ATA-TG2A_GN_C,2026,5,9,1,0
ATA-TG2A+0.5TV2C_GN_C,2026,5,9,1,0
ATA-TG2A+TG2B+TV2C_GN_C,2026,5,9,1,0
ATA-TG2B_GN_C,2026,5,9,1,0
ATA-TG2B+0.5TV2C_GN_C,2026,5,9,1,0
MEJILLONES_3-TG_GN_C,2026,5,9,1,0
MEJILLONES_3-TG+TV_GN_C,2026,5,9,1,0
TOCOPILLA_U16-TG_GN_C,2026,5,9,1,0
TOCOPILLA_U16-TG+TV_GN_C,2026,5,9,1,0
TOCOPILLA-TG3_GN_C,2026,5,9,1,0
KELAR-TG1_GN_C,2026,5,9,1,0
KELAR-TG1+0.5TV_GN_C,2026,5,9,1,0
KELAR-TG1+TG2+TV_GN_C,2026,5,9,1,0
KELAR-TG2_GN_C,2026,5,9,1,0
KELAR-TG2+0.5TV_GN_C,2026,5,9,1,0
LOS_VIENTOS_GN_C,2026,5,9,1,0
LOS_VIENTOS-CNAVIA_GN_C,2026,5,9,1,0
NEHUENCO_1-FA_GN_D,2026,5,9,1,0
NEHUENCO_2-TG+TV_GN_D,2026,5,9,1,0
NEHUENCO_1-TG_GN_D,2026,5,9,1,0
NEHUENCO_2-TG_GN_D,2026,5,9,1,0
NEHUENCO_1-TG+TV_GN_D,2026,5,9,1,0
NEHUENCO_9B_GN_D,2026,5,9,1,0
NUEVA_RENCA-TG+TV_GN_D,2026,5,9,1,0
SAN_ISIDRO_2-TG+TV_GN_D,2026,5,9,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GN_D,2026,5,9,1,0
SAN_ISIDRO-TG+TV_GN_D,2026,5,9,1,0
SAN_ISIDRO-TG+TV-FSTVD_GN_D,2026,5,9,1,0
SAN_ISIDRO-TG_GN_D,2026,5,9,1,0
SAN_ISIDRO_2-TG_GN_D,2026,5,9,1,0
QUINTERO_1A_GN_D,2026,5,9,1,0
QUINTERO_1B_GN_D,2026,5,9,1,0
SAN_ISIDRO-FA_GN_D,2026,5,9,1,0
CANDELARIA_1_GN_D,2026,5,9,1,0
CANDELARIA_2_GN_D,2026,5,9,1,0
NUEVA_RENCA-FA_GN_D,2026,5,9,1,0
TALTAL_1_GN_D,2026,5,9,1,0
TALTAL_2_GN_D,2026,5,9,1,0
ATA-TG1A_GN_D,2026,5,9,1,0
ATA-TG1A+0.5TV1C_GN_D,2026,5,9,1,0
ATA-TG1A+TG1B+TV1C_GN_D,2026,5,9,1,0
ATA-TG1B_GN_D,2026,5,9,1,0
ATA-TG1B+0.5TV1C_GN_D,2026,5,9,1,0
ATA-TG2A_GN_D,2026,5,9,1,0
ATA-TG2A+0.5TV2C_GN_D,2026,5,9,1,0
ATA-TG2A+TG2B+TV2C_GN_D,2026,5,9,1,0
ATA-TG2B_GN_D,2026,5,9,1,0
ATA-TG2B+0.5TV2C_GN_D,2026,5,9,1,0
MEJILLONES_3-TG_GN_D,2026,5,9,1,0
MEJILLONES_3-TG+TV_GN_D,2026,5,9,1,0
TOCOPILLA_U16-TG_GN_D,2026,5,9,1,0
TOCOPILLA_U16-TG+TV_GN_D,2026,5,9,1,0
TOCOPILLA-TG3_GN_D,2026,5,9,1,0
KELAR-TG1_GN_D,2026,5,9,1,0
KELAR-TG1+0.5TV_GN_D,2026,5,9,1,0
KELAR-TG1+TG2+TV_GN_D,2026,5,9,1,0
KELAR-TG2_GN_D,2026,5,9,1,0
KELAR-TG2+0.5TV_GN_D,2026,5,9,1,0
LOS_VIENTOS_GN_D,2026,5,9,1,0
LOS_VIENTOS-CNAVIA_GN_D,2026,5,9,1,0
NEWEN_GN_B,2026,5,9,1,0
QUINTERO_1A_GN_E,2026,5,9,1,0
QUINTERO_1B_GN_E,2026,5,9,1,0
SAN_ISIDRO_2-TG_GN_E,2026,5,9,1,0
SAN_ISIDRO_2-TG+TV_GN_E,2026,5,9,1,0
SAN_ISIDRO_2-TG+TV-FSTVU_GN_E,2026,5,9,1,0
SAN_ISIDRO-FA_GN_E,2026,5,9,1,0
SAN_ISIDRO-TG_GN_E,2026,5,9,1,0
SAN_ISIDRO-TG+TV_GN_E,2026,5,9,1,0
SAN_ISIDRO-TG+TV-FSTVD_GN_E,2026,5,9,1,0
CENIZAS_U4,2026,5,9,1,0
CENIZAS_U5,2026,5,9,1,0
ARAUCO_MAPA_BL1,2026,5,9,1,0
ARAUCO_MAPA_BL2,2026,5,9,1,0
