YEAR,MONTH,DAY,PERIOD,Cardones110,Cardones220,CPinto220,DAlmagro110,Huasco110,LVilos220,Maitencillo110,Maitencillo220,Paposo220,PAzucar110,PAzucar220,AJahuel110,AJahuel220,Almendros110,AMelipilla220,Ancoa220,Apoquindo110,ASanta110,Batuco110,Buin110,Candelaria220,Charrua066,Charrua154,Charrua220,Chena110,Chillan154,Chiloe110,Cholguan220,Cipreses154,Ciruelos220,CNavia110,CNavia220,Colbun220,Concepcion066,Constitucion066,Coronel066,Degan110,Duqueco220,ElSalto110,Florida110,Fopaco154,Horcones066,Hualpen154,Itahue154,Lautaro066,Linares154,LoEspejo110,LVegas110,Malloa154,Mapal154,Maule154,Miraflores110,Molinos110,Mulchen220,Ochagavia110,Pachacama110,Paine154,Parral154,PCortes154,Petroquim154,Pid-Pid110,Pillanlelbun066,PMontt220,Polpaico220,PPeuco110,Quillota110,Mauro220,Quintero220,Rahue220,Rancagua154,Rapel220,Renca110,Rucue220,SantaElvira066,Sauzal110_BP1,Sauzal154,SCristobal110,SFcoMost066,SJavier066,SMiguel066,StaRosa110,SVicente154,Talca066,Temuco066,Teno154,Tinguiririca154,Torquemada110,Valdivia220,Ventanas110,AltoNorte110,Angamos220,Antofagasta110,Barriles220,Chacaya220,Collahuasi220,Desalant110,Domeyko220,ElLoa220,ElNegro110,ElTesoro220,Esmeralda110,Esperanza220,Kapatur220_BP1,Laberinto220,LaCruz220,Lagunas220,LaNegra110,Mantos220,Mejillones110,NvaVictoria220,Ohiggins220_BP1,Palestina220,PAlmonte110,Portada110,Salar220,Tarapaca220,TO_Enlace220,Tocopilla110,Condores220,Conchi220,Crucero220,Oeste220,AJahuel154,Arica066,Cholguan066,Chonchi110,DArica066,Jadresic220,Lagunillas220,ElPenon110,PColorada220,Pichirropulli220,RioTolten220,S-Km6100,Temuco220,Tilcoco154,ElCobre220,Chuquicamata100,LasVioletas066
2026,5,9,1,102.80940926806046,98.0066901885671,14.133658816578967,86.70104562357498,32.53889833261219,75.14648761743496,29.35756623289514,121.72385238796276,1.4952706332488992,62.95926818860429,25.013768029078268,22.11155382459272,35.227202617935696,115.2756878521715,70.39381538324506,0.5362988475252837,143.38116546580957,149.46857151482988,58.64333608657907,81.98466379074607,158.38255274618848,70.32019433350769,94.09634750351451,89.49060429418999,215.31187008160225,34.385403455420224,8.820759050011075,8.120601712288792,0.6903224545052421,39.83965926371801,288.75501538560417,15.544500759262899,51.24126388632574,114.74323093988396,14.368758264910367,74.79358266609867,3.1797784220546017,9.82027804830045,40.97102852901216,209.1383355618776,14.386859351073676,30.207183704740768,3.388757988828902,49.30272485326682,31.801946101915274,34.4067515963535,103.24241184006411,49.096675764886534,46.058560132566775,5.536219084453471,6.182065610272041,192.94997704697377,32.04831135276735,9.302857029987248,82.41713241282231,123.28641340100542,28.950034109658187,47.1699080473105,35.42612411250768,54.00689782844907,23.785511075490692,13.290361983822844,122.47172670611323,379.6432664140537,23.17490336794169,14.831632722426821,273.82038033257464,24.429460236371487,15.949717964649345,109.16043104640252,85.86105898259947,95.22088150501732,1.304981470775739,38.61523748898346,1.0730954918184643,37.55662304277208,188.6080305312814,18.535349659132944,12.26906343648337,10.734974684207481,138.40348771485108,97.14504449583902,56.757097317394404,118.8215851180793,92.55142442631427,42.39673853794765,40.54202122654616,42.65731978998052,53.75838717979128,52.87347003457059,28.817757933342417,14.283168677177652,6.484636087072146,75.24537327796905,154.0169940207778,14.980393405470522,624.1328335043695,7.88395316499374,12.268484205775804,32.721925449519055,87.53344446833705,94.7221364908834,31.90364505672529,42.100377658106396,4.742207050850552,156.87287416571775,18.58745305781787,35.05296886575573,30.7836012669133,12.197091264221417,141.65720149898,18.868980799742815,13.222620457779986,35.028957635291434,80.69207311166261,4.574334822473278,51.55941074703329,4.961509286606969,104.696129252235,69.38507228705564,386.16817710000004,23.488661794494543,26.817197879219897,5.142135098828147,0.0,18.184841095319147,0.8940303091795945,2.5617655560658354,0.0,0.556206417460356,8.190342805623029,101.54877775765986,36.69375556303098,0.8322506132348694,9.941368792998919,10.255416998678653,64.68491039295921,111.53456587439999,10.709565191724307
2026,5,9,2,100.11335509020007,100.30723186100464,12.997159552911995,87.81147189293816,33.631487160718656,70.94550077679874,28.137906092788548,121.89557283172003,1.5089365762795306,59.723062977721725,24.982244004364958,20.128523080873254,33.89810011131424,102.43918223486467,70.2493130350009,0.45607842271958726,131.14862265227734,146.28876100932393,54.66954521780707,75.40651281465492,156.4848413184269,65.35477596960254,83.36626518635165,90.48370547427562,199.0375883646133,29.559999222607647,8.016499942762898,7.064370252792561,0.6496371723795792,37.509994224567585,269.07422446521394,5.422408555358244,51.098679228803555,102.98209726619267,13.82478196383347,71.72472020539144,3.146976035753355,10.404402878300738,37.2298258649266,185.2501894865051,14.375348949478465,27.94391967423356,3.443709971574201,47.673568857724476,29.48474312913162,32.69067808598215,93.66118500416037,54.54305198084141,44.744447356884,5.417155998452669,5.444621573157443,182.24909592665813,31.643542674758184,8.46804451336243,70.80812752597508,125.86620672930245,33.36605711585409,41.76682547079003,34.53673326269539,55.05489226417348,21.948881081800504,11.332754896919116,115.0568179300162,374.1640500737545,22.762547288899448,15.054389420384586,269.5534902177818,23.825855177706714,15.276320743994823,101.5931880208668,85.82930196358139,87.22788851097906,1.1220196033454637,35.479200439644345,0.9097344845142681,38.10971366716482,177.13731462671805,18.31501042373484,12.101235246223878,10.096612880972216,120.0604421927975,92.7291407637547,52.3992249000335,104.62160312023038,92.50870189983223,42.38516164274634,39.95161328344297,39.484106999074484,52.40670508941295,55.66546618907561,28.93823820068622,13.940995739081481,6.389562037201871,78.09442021942166,154.430510339018,15.461328420838358,626.5667796244892,7.907881748003855,12.652114524538666,32.66866762478875,84.62181251232494,95.14063989319854,31.733611742709645,41.82687448303013,5.032285418695482,155.52448152387808,19.233366546587042,36.40287805062636,31.81465458800071,12.220345448662961,142.4563407307085,18.934580187459186,12.960225268825074,32.30925292630651,79.25544829697601,4.691330792209447,55.65592815453115,4.617723087445155,98.44128870585998,71.19816669230676,394.7934279,23.978979938135044,25.796580700015575,4.97993014003829,0.0,17.95181450521431,0.8365664910440597,2.5464271977261945,0.0,0.4760047113804327,8.256689324544709,94.99945009690748,35.66985575954154,0.8375334036064769,8.491442954325608,10.019726141874271,65.10963202869362,111.43975496227078,9.080219861736959
2026,5,9,3,98.5362929207978,101.14142146811064,12.399408050347375,88.42299841310077,38.17136393157371,66.46138110635246,26.381050767869716,119.10986280167585,1.5145902415686765,56.36606355159716,25.02801421526755,18.80230637399837,33.567703278905974,94.30745181632751,68.89493968971709,0.38253640727262017,123.50127644552259,141.40311384996258,51.907942837377966,69.91849081877791,156.56559849536603,62.53345052828474,75.2497276362467,91.13111783588818,185.65372090507375,26.103568998483386,7.241006429524315,6.235021279630741,0.6209813375285101,35.997894618494186,255.6737314898741,4.995160452959879,51.338989518234825,91.67595968370964,12.93436374464499,66.95406346219522,3.0496497569699823,10.091324529213379,34.940707786500155,169.9441763542184,14.32802357415228,25.581266097414616,3.4676739782325443,45.12459904053828,27.215106515943212,30.251109056994647,87.06425376575159,55.06789652550829,42.4479001994593,5.3367032896829745,4.79751904928053,171.87600754970046,30.759554306025322,8.016871207299452,65.80236909006943,124.85699041474835,33.29848684650642,37.6047539236329,32.13640315386632,55.424712603830855,20.63102428755692,9.962946284416624,107.68482748492843,371.8372292023965,22.943961419324317,14.947058630294395,272.2216714292508,22.726552626084704,15.096082782649768,94.1418431129077,82.07099562745621,82.03579680438817,1.0014649949025043,33.06035780306063,0.833589769271268,38.194375262659364,169.00078561641934,17.665388520701438,11.655988826501082,9.436796351726581,106.10532121474346,92.58745534244568,47.61149665811269,93.74258843071652,90.23970276710817,40.3204309501322,38.917778110581864,37.519590561862955,51.31273436169117,57.62072142911953,28.486006178696208,13.4599285062576,6.178332566508671,78.85260771559915,151.0142931261489,15.74514306237681,623.4914267486661,7.56650894820282,13.044783795766966,32.144813971894784,82.36711284866367,92.60325155788513,31.255022417970487,41.0158700601751,5.204718785628982,165.8190173213754,19.489654883029147,37.828458558996076,31.71712200021223,12.079178792361729,138.62357231276934,17.656851943166277,12.540326334365485,31.099867497104484,76.03958897193391,4.608634660891493,56.537681093252544,4.292366516861338,92.78702225740183,71.17495700630396,383.2674012,23.594262876039508,24.900258131330716,4.881890611260507,0.0,17.204893049229653,0.784236630891538,2.490873736959407,0.0,0.4436825910621166,8.301688382783208,91.34251406086346,34.54683394194963,0.839827787020889,7.561717259022813,9.690041106546843,64.40829481071832,107.55941151786077,8.130420143779462
2026,5,9,4,98.0901280095004,100.32453509878827,14.113812766076164,87.03095165339064,37.8901078332881,67.43333792818721,25.37473869480305,120.4290060812007,1.5252170233393327,54.017420568992065,25.04604402349054,23.15786564523911,33.671912715855456,89.83703899735401,66.88820330658112,0.34577636043436777,119.09112629303529,136.94366033201132,49.684245504406285,65.7329550986689,157.76118315585484,61.43176408837138,69.04427715460947,92.05463593325015,176.82613763461467,23.78100591244449,6.492614621044475,5.746479618031236,0.6219853717462535,35.11064189916136,245.838742203237,4.905194488731684,51.71069819323789,85.69856934074669,12.412761613242647,64.85173428794874,2.8861545034574725,9.655785927062544,33.184602244361166,159.13562235785517,14.387420256826314,21.92839284412437,3.3448478609622203,43.45733138584332,25.684121934708312,29.12638400282152,82.36894262313128,55.32165809098102,42.86274441946455,5.301372547892343,4.468834793030302,163.38693832986064,29.102024142667496,6.979803597783234,62.49977022648031,123.54322133960576,31.122910214636768,34.756386424955664,30.450303478821457,55.50676492330244,19.199910143836437,9.439323309200407,99.84805971316233,373.1895821435155,23.22502634605558,14.76533979383351,271.3072397698233,21.902635279515497,15.3247069982905,89.9037579811119,80.20138813862324,78.33218402483868,0.9326245074245413,30.8254614287483,0.8099077206004349,37.97424384910985,163.04287491019193,17.408527153271947,11.25709049360567,9.177678156135338,96.78223422873836,86.75380841273147,44.51840334472873,86.09892632631477,87.73509632265491,39.39858295489385,37.574466156456424,36.48604494395061,50.513003024149754,57.85155658481506,28.175317137219324,12.68901239401785,6.048696646086046,83.08904791284684,149.71218089399895,15.79107458640008,616.2521257401983,7.437776423367133,13.38139239286495,32.29432222193698,79.8729818356,91.79000886223564,31.29408061836018,39.27073596389229,5.166910080467614,166.11925147630197,19.551058810260272,39.193472206566625,31.61863836418592,11.991540950214626,137.20930223643776,18.09437169358162,12.321878152385361,29.34072012622728,74.3575787212217,4.5188723695125175,56.833176592040566,4.028373932723585,88.0494302353099,70.4596043199031,375.4973088,23.65468141952148,26.049041441624333,4.928008612929168,0.0,16.032885054602694,0.7630471059121381,2.512746684422764,6.354658907137501,0.39741261147486395,8.141539208471796,90.7216865148184,33.8238900546559,0.818581942685998,6.956118919535307,9.652501597325864,62.99975563184865,106.63101895890362,7.67717659788449
2026,5,9,5,97.71782411297663,100.36416214097676,14.253933656161335,86.39834589597041,37.61304319871935,62.050632416208146,23.791035927381156,122.17894009854014,1.5240451599750378,51.232509218563955,24.818875042990665,22.35925769721463,33.03878187201074,87.47367045237468,65.9759929202975,0.374322067499171,117.99039630852647,133.87103591825857,48.60121597978872,63.874279985331725,156.88158595547407,59.79090351358944,66.06401067166031,92.44125777593781,169.0732621265432,22.716952111263563,6.396303761477092,5.563075141662143,0.6238464565396579,34.092453881931064,241.49507271924534,4.996528475405966,49.53207349531483,78.43825517471127,13.210759421432199,62.54929701942628,2.8310018725776005,9.207542267984397,32.96712877333705,153.62656811957197,14.363929025503612,20.625014399583485,3.357864900215367,45.457906116456456,24.997115670393036,30.680123677612634,80.55417357634053,55.57926777594156,46.272131297840744,5.32868550702182,4.770116412829651,158.43025395276314,29.110951709211626,6.903162321492326,61.68995888261857,122.20914386905139,30.399709113090125,33.34036979091757,30.238578857961347,55.72939092397799,18.80905369972474,9.060731431572968,98.0160158842037,369.0143559170504,22.967855297543434,14.733028423761693,267.0271473140951,21.628739948290555,15.391366614293467,88.30699992399214,84.59853266172813,77.28890377471778,0.898711740111276,29.8977707859205,0.8244516576992198,37.36917087736985,161.05335331110737,17.2088123861765,11.737357708804144,10.0766091618066,90.97054472402593,82.47997274798963,46.027129353788105,82.8848577090159,90.36459479467992,40.83281032012728,37.43077989462036,34.91214016923054,50.30038162628097,57.71317005861702,28.49380722879531,12.360794832325466,6.046772678457852,82.69716051488449,152.15167122881311,15.713354497698639,616.2318999878548,7.415051513897352,13.146858708156602,32.350477211076736,78.9553986499248,92.96868438811127,31.702564247974312,40.96500476903779,5.1351502553414345,166.34929529576985,19.694918422326747,40.344516476490504,31.85182971584071,11.968300779285265,139.23549006533753,19.0069865963908,12.30483374015483,26.78632473267188,74.84606894285433,4.277630487769694,59.08437508298814,3.845527726097442,84.30201468588281,70.08585866755658,380.48296220000003,23.80191032612064,26.825469610684593,5.104646344375489,0.0,15.662220881374001,0.739772161596433,2.5196547414728108,12.708351343785546,0.36026469943007433,8.17336813403789,89.76546303589646,32.52372126634611,0.8341002938184635,6.711389410158537,9.9526400422612,64.24987824482359,109.92718803335977,7.53403230667184
2026,5,9,6,98.14180360258055,100.34355039015625,14.682054063115094,86.06646336321361,37.29370167088348,60.26024049827455,24.563813150902142,123.62004744094133,1.523227647789524,48.67119291757162,24.717706989065228,22.222482665624764,32.88750766651935,83.53102498592018,64.65474923562725,0.5571113081484276,115.83976577036879,126.09532861352089,47.496659930013905,60.6291839789432,157.4312877626095,58.51839360483066,64.81345121917605,91.81171382193214,162.54541762258432,22.159962652296656,6.147258255949011,5.483721226845803,0.6626725731871297,33.23093628944159,233.3645163950038,6.414012335438129,49.53927757321841,79.64886123443684,16.360082342196222,63.377247321284685,2.7889675402647605,9.11454777253655,31.978670019688114,144.59946066317428,14.325265519075126,21.24264872598779,3.3669416928201152,56.41851360980798,24.237743042950463,40.47087142132673,78.1728397272906,54.952952658167554,58.756176972635295,5.282533970124449,6.588303371155044,147.4405458842266,28.750323111907903,6.557388476198371,61.0544279284506,118.29282851033146,30.03281108175324,33.300134279717035,29.579362487362506,53.71362439536186,18.25768634952877,9.013776664502496,96.0264024028381,374.0491895026444,22.53318671703159,13.78089808082337,265.78515478799386,20.64104373106184,15.811100904536122,89.8823449044187,104.225374091117,75.48981273842294,0.8896371720244706,30.128445922326875,0.9353548353795238,37.58893972147911,156.8640713710656,17.33369395036967,14.58151928553275,14.0931556868533,84.37726072602177,83.01661021053006,58.310211651878056,81.95026168404671,106.79390692396568,49.377838453725765,35.77983535531788,33.29283690023698,49.692849193526456,57.58210785263114,29.012708638127123,12.082957585302973,6.079056139819956,84.39576609574583,155.43852356318547,15.691372890345447,622.9537513563312,7.687476128501126,12.984855537483131,33.00400569664831,77.28482035113186,95.15650819758372,32.27574989325075,42.510989971887625,5.217381760844442,171.65618787477177,19.45890742170153,40.63323353509497,32.39520387151016,12.09780695071953,142.63846935796752,19.005069712157294,12.401525545557554,26.19044872350066,74.94313862776293,4.438842149311357,59.25221661231559,3.7708551446444516,84.24062378241118,68.82184545185025,385.6947215,24.08114839868847,26.40574033685729,5.159186241798997,0.0,15.25274427416662,0.7357382726765985,2.60176009317867,5.556427318394918,0.36254166608411004,8.30542211015611,89.3418821558505,31.770977622058233,0.8148782419068344,6.592630605797015,10.883696757704861,66.7074398168108,111.9257337724625,7.529109664185189
2026,5,9,7,100.15948927541287,102.16842940511515,14.958566479814172,86.61253555380642,36.94745213084201,62.143805257529465,25.453637532975847,122.08258032321066,1.524878321257864,49.26235890107879,24.69503430534699,22.598348169752974,33.364293602629324,85.68777513917341,66.67601833078683,0.5756797070863134,121.77127586653764,126.36557041179037,46.79312175967254,61.380005633989164,156.4633565062714,60.93635969516566,67.42184448711727,91.84987281987637,162.8254146103388,23.084894712862766,6.205055521028144,5.716033829213248,0.6626037238280162,33.45629109696592,235.0078143072974,13.627616184930984,52.06008718161732,85.9672866337546,16.39006024585928,65.01958268650444,2.8141988300675798,9.690425789778809,33.946077494279585,149.1463528560594,14.53813787762798,24.002722565786762,3.361295276738983,60.04652614935144,24.895782247486302,42.150978820308936,80.7843041926546,55.71403478286087,60.620627980991436,5.2548087439967155,6.976384260701567,149.60426100559573,29.09462954623323,7.132377135817611,67.86069068087727,120.31271685981193,30.52962995454879,34.96603196985929,30.347239959551224,55.18587380470423,18.071183526999974,9.142257596245926,95.55716580400248,370.76267102470354,23.030297818589688,13.863836008913996,264.123110297101,20.897228916702495,16.541201468492407,93.10153692711394,107.34345628280809,79.64345509552685,0.9310962602342373,31.057162677359948,0.997674410572671,37.74045816371438,160.19635936517182,17.60842118565347,14.513246053070764,14.28149402655133,87.0113740222249,84.94676345798821,59.55424891009204,86.00588420503755,110.31176971211853,50.593652411826476,36.41026677057856,33.54274874146464,51.50217903646066,58.105165521937174,29.354493165038637,10.834442525024784,6.098757896681367,84.42467671918084,155.38985493000268,15.914746208424832,622.3946102966497,7.5184584478098255,13.00936420162509,33.33374597223714,76.65279627106497,95.95639533873283,32.17413227851875,42.860484344509246,5.2148467027390595,172.16889700759492,19.08189918619182,41.319329484273865,31.909556501600598,12.130162580839766,144.62320817660765,18.747551555019818,12.571782543226888,26.01397812547132,76.55158119744829,4.5014732961401425,59.14560516684885,3.7880787129408637,84.29834510046676,71.4490873352734,384.7252638,23.801795730028303,26.882389291822626,5.165954252336561,0.0,15.123433539799366,0.7960150017240841,2.634182178575747,0.0,0.38847299618559517,8.387197794431064,91.83006731734694,32.639135437271804,0.8165426383281229,6.828609094851549,11.087252051507253,66.61345360299822,112.49716124317146,7.630064641047873
2026,5,9,8,106.74139302915269,111.95797425454388,15.579761446635029,86.00672143964762,37.45541754593265,34.78787950832893,25.280717504017225,108.95811047613269,1.7012870095026793,49.55160318444624,24.45259559682461,23.15009324214952,33.95572270810688,86.8867401982972,67.44196173056807,0.5346574857250869,126.92351630073067,118.85912522914504,45.442327325910234,61.823931983382806,152.7161142840595,61.74099082380153,71.0067744318089,90.79251223679543,161.4819480318386,25.17577801848681,6.54418421414488,6.264604241267878,0.6295729351204719,33.3946682142236,232.15927987188627,26.87184497260655,52.32926442838364,91.58513244956717,15.125071671122004,64.69302200426016,2.6833456548351777,9.949607211959938,34.657046137128,152.91618965366212,14.518518737045932,24.094579281716676,3.3088183014277726,59.6714420037382,26.073785622737482,41.06087147289896,80.88313794157735,54.87695647885425,58.89090168227536,5.091387436043709,6.763523092547223,143.48310013030047,30.043893990467293,7.493489384865966,79.79598584279667,119.18334511812103,30.540953143310848,37.82952176467382,30.87679099206902,54.047078934287626,18.9166406867466,9.533857337709442,101.4315663077567,369.85593983032,22.970587345192243,12.664372902702988,257.55600461980197,19.919362048038224,16.972753052970248,93.95519459856371,104.16618576989146,82.71412436221522,1.0130775090343713,32.86592244327046,1.014613257280953,36.74090210834157,159.8991598407758,17.31308913479386,14.021660782808524,13.091238718241508,89.43459706419078,86.15119826647835,56.480168252742814,93.33651277400378,107.39712194177814,48.96296710329311,34.48772041947764,34.19332132018438,50.63515854569096,56.85606719003074,28.41471677466956,11.098158183966348,5.783915849484702,79.58234665785263,154.40383502721622,15.630786837534881,618.2799240812255,7.342267858815073,12.630104506935968,33.55994915944147,76.801210978628,95.67057838447013,32.047067346717256,43.11676897150254,5.267444235010152,172.39577865436087,18.63142426446144,40.57942694473507,31.063938101422362,11.963011890290097,143.74170223426063,17.63992378236624,12.470274323976442,26.4508537615883,76.82975714677221,4.288933309107133,55.90148957829278,3.8501916506173517,85.33960485850596,72.46002042815279,376.90013600000003,23.5672558075559,26.77796955554663,5.086984656262955,0.0,15.326120102411814,0.9363244345742883,2.5566126078708145,0.0,0.4113717265195681,8.286904292455704,94.6097378538736,33.16027638099531,0.8116354728042241,7.386407758090131,10.963162479404113,65.33174095547135,110.64041510437531,8.093850746187245
2026,5,9,9,103.56516920137894,114.23408338753191,17.196415287141672,90.15765936560736,29.32781034567395,61.775357369656085,20.02744317853137,85.4841199310725,1.3214924293565284,67.22575245567216,24.23046108554311,25.573759065845373,35.165768053193055,101.17576499513976,75.44715099547281,0.5413381924867361,149.7348407190456,120.47754246731354,47.10526806795765,68.03762591623784,151.3102519358509,68.55875044884012,80.04923001820468,89.37436867668072,172.49526762881686,30.434353149200263,6.595192831628889,7.425666151724852,0.6204911702562285,32.94694398946528,250.07968052546565,30.757803549796638,48.26315644690479,106.58332238792056,14.780148755812087,68.99114832830169,2.4782922356448602,9.931800102800539,39.34611588965584,178.9787654812386,14.502325090225181,26.52320816123017,3.20211259928769,59.44236016155072,28.149836579545926,43.11694487953041,89.64794943470308,55.820922524571515,62.31552022546932,4.971692025648491,7.044027533732801,151.41576630065313,30.882994317067062,7.764850564020299,94.25596571606314,119.15823918620548,33.42302812184611,45.88907589639875,32.96613150344118,54.53649817098785,19.76274756601356,10.979945110435823,107.97516427086096,376.264605700236,22.363915699976314,12.477248839774695,254.6575795016045,19.816456261236265,16.644696884244972,103.07048483242279,108.03994437742666,94.74715605833956,1.252199196975689,40.01159813470584,1.0996631426751042,35.52811553035167,179.6821747354449,17.517619114539315,14.07978198709567,13.032582747306387,100.78567311588805,93.71946875992981,57.242115854899794,111.64485607067563,108.37528733390747,49.88553058677169,34.17069863256429,35.46933032069254,51.77681891739428,50.59711514960279,24.783459129659672,10.825370271460194,5.736621262601632,74.07166315295403,154.51510144944518,14.512317170481497,613.7246952470638,7.498968825387792,11.196076737706552,34.30112303290393,74.95707442436989,98.09181779818064,29.779571660384516,44.721117954441674,5.467972785400662,175.68640441156774,16.751282265298755,36.572439127076755,27.6390723017493,12.330718335887228,143.62341010822712,17.767898380576955,12.530453316647977,26.12589312119845,84.97616540276,3.9717507684855007,49.695742391252494,3.6880837294750237,87.78042525016123,74.01486115054034,391.9680757,23.416842144623267,29.08090492817393,5.069915036115948,0.0,15.709604671370254,1.1836800856677183,2.543345840752922,0.15912647994055817,0.4977597516248494,8.353579126588846,95.27166509596266,43.45109865583177,0.8062629709891975,8.660360720642736,11.118499504541047,64.1800959674895,109.07663097668484,9.259475076413894
2026,5,9,10,102.41344696511351,111.66237238230342,18.220139990823043,99.56138071703096,29.12012340764361,75.0019440941559,19.8550870549331,85.68659117640763,0.4420221382121132,82.76405192320124,24.13828813331112,28.3628713925553,36.50590060687493,114.87181187107842,83.63126423756505,0.6459531362988754,170.21249770735375,133.96874315622236,52.15617827868648,75.17146168032157,146.25022133814835,71.38861643999721,87.94858069358231,87.20569910381373,187.00239796727797,36.88425718333676,7.509095024946196,8.213198570132308,0.6218998008692228,36.36014323016888,266.4913309958432,30.987786756334994,42.46773380647769,121.26669818668239,15.615954646278928,73.18791606729252,2.4037956304069015,9.636007944747359,43.346258980560066,201.78894688613417,14.84679341903025,32.77725879197218,3.410689677121908,59.713433728695215,30.34469482834996,47.84467937816203,97.82312162974726,59.260665834829354,64.78168323221512,4.7697429894514185,7.870762028034293,176.2606751691267,33.32210775705683,8.480342695781136,97.44586058451343,124.6468719869609,36.226848002582905,52.01980145511933,33.10324120978415,53.18082236708815,22.38109143904026,12.391950285614827,122.57366906580063,385.1798751218315,22.2514695245252,14.033222699604783,248.23849703279575,20.623314194213155,17.17343805828434,113.4982385257027,114.34992184471521,105.45548413671257,1.3099984777139344,43.520554155661046,1.238312283817438,34.49458887735687,194.98634869624,18.11386041919665,14.963633444387472,13.610098021466145,112.1039759263829,102.54067934072533,62.51015654258464,119.97274095119187,113.16542927643732,52.65414703943719,36.74947050391229,39.63779545888168,55.06085044309877,44.108470048196835,23.45117205284898,11.211994277888149,5.847164682860704,62.263703119055215,169.23448139014909,12.891519126241558,580.998972368878,8.113417339329663,9.94169362963667,36.901784025374795,76.48397645049339,106.51499252478273,27.916417771368142,41.48838827475851,5.765789886403663,183.1991617335998,15.247685658077504,32.97981410092843,24.128177646212755,13.142520554778294,137.4512280116148,17.291780146168296,13.337018698661163,28.41891763347594,100.46579588109326,4.154069541435598,44.0256438693937,3.9556285422304556,100.25279539673477,78.90580015438148,420.02010820000004,22.31043225554468,29.571684482127523,5.192847067569125,0.04386543782222722,17.145926786903495,1.5840640327247804,2.3634738984312587,0.5244109015664032,0.5098639378192283,8.411240489342415,101.85921627564468,51.23377333292325,0.8551442436243651,8.981605017140115,11.34453520365717,61.446024306411886,107.40702028105562,10.697998904561759
