NAME,YEAR,MONTH,DAY,PERIOD,VALUE
FCF,2026,5,9,1,1147832400
L_Maule,2026,5,9,1,8638.494653
CIPRESES,2026,5,9,1,7732.635408
PEHUENCHE,2026,5,9,1,4563.467338
COLBUN,2026,5,9,1,2366.391715
ELTORO,2026,5,9,1,6499.611418
RAPEL,2026,5,9,1,842.7337805
CANUTILLAR,2026,5,9,1,2231.200771
RALCO,2026,5,9,1,3352.990464
PANGUE,2026,5,9,1,1564.559885
PILMAIQUEN,2026,5,9,1,419.5129277
